"athlete_id","local_date","gmt_offset","wellness_resting_heart_rate","act_type","act_daily_suffer_score","act_pmc_atl","act_pmc_ctl","act_pmc_tsb","act_max_heartrate","act_duration","act_power","act_distance","act_altitude","act_heart_rate","act_velocity","act_correction_factor","act_gap","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","body_mass_index","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_rmssd","oura_sleep_baseline"
1,"2016-11-25","11","52","Swim","0","21.93","27.29","5.36",NULL,3823,NULL,"2150",NULL,NULL,"0.5549450646881219","1","0.5549450646881219",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-25","11","52","Run","60","21.93","27.29","5.36","148",3277,NULL,"12020.7","8.239225590369516","137.8333333333333333","3.549326604276093","1.0299253806416715","3.656309169349178",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-24","11","48","Ride","17","24.82","27.87","3.05","133",4424,"163","40810.7",NULL,"117.8537853107344633","9.217559281580865","1","9.217559281580865",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-24","11","48","Swim","0","24.82","27.87","3.05",NULL,3695,NULL,"2050",NULL,NULL,"0.5452381070880663","1","0.5452381070880663",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-24","11","48","Workout","0","24.82","27.87","3.05",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-23","11","52","Workout","0","35.55","29.52","-6.03",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-23","11","52","Run","70","35.55","29.52","-6.03","150",3247,NULL,"11989.8","8.222608707365783","141.5826086956521739","3.6328695657719736","1.0328311844718925","3.7521594253017936",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-22","11","48","Workout","0","34.77","29.23","-5.54",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-22","11","48","Ride","25","34.77","29.23","-5.54","148",3803,"192","41836.2",NULL,"134.0691377497371188","10.978732932065187","1","10.978732932065187",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-22","11","48","Swim","0","34.77","29.23","-5.54",NULL,3692,NULL,"2075",NULL,NULL,"0.6046511800309946","1","0.6046511800309946",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-21","11","52","Workout","0","49.54","30.78","-18.76",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-21","11","52","Run","168","49.54","30.78","-18.76","174",3344,NULL,"11949.3","8.278003397125076","158.7935702199661591","3.478341794382094","1.0300736463911444","3.5847726791822336",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-21","11","52","Swim","0","49.54","30.78","-18.76",NULL,3670,NULL,"2075",NULL,NULL,"0.5654762046677726","1","0.5654762046677726",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-20","11","54","Ride","140","40.56","28.79","-11.77","171",8392,"159","69766.9","7.259946330210012","138.2860809707152024","8.124337887502499","1.0222353037138885","8.224150983244579",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-19","11","51","Ride","37","23.99","26.08","2.09","165",6495,NULL,"22020.8","138.74996950799266","110.6182205971968312","2.9997867130215288","1.1024042844045745","3.1762643040155116",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-18","11","48","Swim","0","21.82","25.81","3.99",NULL,3643,NULL,"2050",NULL,NULL,"0.5630952538478942","1","0.5630952538478942",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-18","11","48","Run","63","21.82","25.81","3.99","154",3203,NULL,"11989.1","8.21922398118115","142.5097001763668430","3.685714284578959","1.0293956472834154","3.7980762971402093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-18","11","48","Workout","0","21.82","25.81","3.99",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-17","11","49",NULL,"0","20.37","26.14","5.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-16","11","54","Workout","0","23.76","26.77","3.01",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-16","11","54","Swim","0","23.76","26.77","3.01",NULL,3595,NULL,"2050",NULL,NULL,"0.578571448013896","1","0.578571448013896",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-16","11","54","Run","61","23.76","26.77","3.01","155",3261,NULL,"12006.8","8.266778533390704","142.1946308724832215","3.5615771784503387","1.0300723774993616","3.6705801133780764",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-15","11","56","Workout","0","27.56","27.29","-0.27",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-15","11","56","Ride","55","27.56","27.29","-0.27","169",4523,"204","40477.4","1.728245615236984","143.3697368421052632","8.876228075038249","1.0281307107510533","9.024332620193576",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-15","11","56","Swim","0","27.56","27.29","-0.27",NULL,3536,NULL,"2000",NULL,NULL,"0.577777796321445","1","0.577777796321445",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-14","11","48","Swim","0","31.28","27.93","-3.35",NULL,3411,NULL,"2025",NULL,NULL,"0.6023529561126933","1","0.6023529561126933",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-14","11","48","Run","70","31.28","27.93","-3.35","174",3114,NULL,"11987.5","8.243567751672623","146.9193825042881647","3.8444253804855446","1.0295059845141072","3.960836997227364",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-14","11","48","Workout","0","31.28","27.93","-3.35",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-13","11","54","Ride","39","33.79","28.23","-5.56","164",4521,"176","40354.1","72.65248288247423","136.5389538733171485","8.89569631320367","1.0174926698439755","8.998749757894782",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-12","11","52","Ride","96","32.93","27.97","-4.96","173",12625,NULL,"44269.9","161.6049535709608","116.0867649293420453","3.054429415857388","1.13726757284257","3.250408213698977",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-11","11","52","Run","56","22.42","26.31","3.89","151",3407,NULL,"12006.7","8.376588646982825","139.3160535117056856","3.4056856134987394","1.0283502360163794","3.5061763052468353",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-11","11","52","Swim","0","22.42","26.31","3.89",NULL,3726,NULL,"2050",NULL,NULL,"0.5452381074428558","1","0.5452381074428558",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-11","11","52","Workout","0","22.42","26.31","3.89",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-10","11","52","Workout","0","22.90","26.85","3.95",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-10","11","52","Run","105","22.90","26.85","3.95","166",3167,NULL,"12018.8","8.290862943113556","152.5042301184433164","3.662605749017696","1.0273535553212259","3.7663458188210366",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-09","11","49","Swim","0","13.67","25.62","11.95",NULL,3575,NULL,"2025",NULL,NULL,"0.5722891656031092","1","0.5722891656031092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-08","11","39","Workout","0","15.95","26.24","10.29",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-08","11","39","Swim","0","15.95","26.24","10.29",NULL,4067,NULL,"2200",NULL,NULL,"0.5236559186571388","1","0.5236559186571388",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-08","11","39","Run","65","15.95","26.24","10.29","147",3346,NULL,"12435.6","8.274402718291755","139.9505119453924915","3.6969283255700773","1.0281302970810748","3.8029838465052945",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-07","11","46","Ride","0","14.49","26.62","12.13",NULL,2120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-07","11","46","Ride","17","14.49","26.62","12.13","140",2254,"189","24460.1",NULL,"126.4705099778270510","10.844434577451313","1","10.844434577451313",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-07","11","46","Swim","0","14.49","26.62","12.13",NULL,3770,NULL,"2050",NULL,NULL,"0.5392857233860663","1","0.5392857233860663",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-07","11","46","Workout","0","14.49","26.62","12.13",NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-06","7.966666666666667","49","Workout","0","22.35","28.87","6.52",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-04","11","0","Workout","0","26.07","29.58","3.51",NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-04","11","0","Swim","0","26.07","29.58","3.51",NULL,3580,NULL,"2050",NULL,NULL,"0.5750000081246808","1","0.5750000081246808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-03","11","0","Workout","0","35.48","31.04","-4.44",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-03","11","0","Run","64","35.48","31.04","-4.44","150",3335,NULL,"12020.2","6865.613025724983","136.8089887640449438","3.376404485508297","1.0069043244253033","3.3905846963856687",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-03","11","0","Swim","0","35.48","31.04","-4.44",NULL,3378,NULL,"2000",NULL,NULL,"0.5891566334000553","1","0.5891566334000553",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-03","11","0","Run","71","35.48","31.04","-4.44","153",3288,NULL,"12699.6","7.264356430410945","143.5363036303630363","3.786303641391371","1.0229291402036387","3.872543562851766",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-02","11","53","Swim","0","36.96","30.77","-6.19",NULL,3757,NULL,"2050",NULL,NULL,"0.5174418703414673","1","0.5174418703414673",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-02","11","53","Run","62","36.96","30.77","-6.19","149",3223,NULL,"12023.2","6892.7998046875","139.6666666666666667","3.6481099694173564","1","3.6481099694173564",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-02","11","53","Workout","0","36.96","30.77","-6.19",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-11-01","11","60","Ride","21","44.63","31.49","-13.14","135",7198,NULL,"41784.3","6881.0874338392605","100.0432801822323462","5.677524690821077","1.0046121178135985","5.691412152008744",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-31","11","0","Ride","137","48.57","31.74","-16.83","167",10649,NULL,"83495.1","28.96680990203353","132.8360330578512397","7.658809925184762","1.0289361705860012","7.760382338876323",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-30","11","0","Ride","108","33.84","29.17","-4.67","162",8738,NULL,"69616.2","29.216425541816875","132.3412765957446809","7.784297885390672","1.0161259747872504","7.862169601256096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-29","11","0","Ride","43","21.48","27.25","5.77","166",7390,NULL,"24670.2","103.80000305175781","115.2530788177339901","3.3354679784769643","1","3.3354679784769643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-28","11","0","Swim","0","17.90","26.87","8.97",NULL,3642,NULL,"2150",NULL,NULL,"0.5865168695369464","1","0.5865168695369464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-28","11","0","Workout","0","17.90","26.87","8.97",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-28","11","0","Run","55","17.90","26.87","8.97","146",3353,NULL,"11974.7","38.400001525878906","139.5642361111111111","3.543229153754914","1","3.543229153754914",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-27","11","0","Workout","0","19.25","27.54","8.29",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-27","11","0","Run","59","19.25","27.54","8.29","148",3335,NULL,"11995.7","38.400001525878906","139.4063047285464098","3.5749562159311123","1","3.5749562159311123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-27","11","0","Swim","0","19.25","27.54","8.29",NULL,3604,NULL,"2125",NULL,NULL,"0.5977272894233465","1","0.5977272894233465",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-26","11","0","Workout","0","17.19","28.10","10.91",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-26","11","0","Swim","0","17.19","28.10","10.91",NULL,3595,NULL,"2050",NULL,NULL,"0.5666666839803968","1","0.5666666839803968",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-26","11","0","Run","0","17.19","28.10","10.91",NULL,3136,NULL,"6125.1","38.400001525878906",NULL,"1.8515384468512657","1","1.8515384468512657",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-25","11","0","Ride","21","27.28","30.20","2.92","136",5443,"177","55501.2",NULL,"118.9785084496693608","10.184735441485982","1","10.184735441485982",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-25","11","0","Workout","0","27.28","30.20","2.92",NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-24","11","0","Swim","0","33.05","31.17","-1.88",NULL,3659,NULL,"2150",NULL,NULL,"0.5795454763892022","1","0.5795454763892022",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-24","11","0","Run","76","33.05","31.17","-1.88","154",3124,NULL,"11979","5.400000095367432","143.7952218430034130","3.6970989761727866","1","3.6970989761727866",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-24","11","0","Workout","0","33.05","31.17","-1.88",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-23","11","0","Ride","89","35.24","31.56","-3.68","164",8643,"143","72746.4","4.289782345948117","139.7342805320435308","7.650120926811444","1.0350535571107748","7.789253080114518",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-22","11","0","Workout","0","26.29","30.16","3.87",NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-22","11","0","Ride","45","26.29","30.16","3.87","153",6638,"184","70338.4",NULL,"133.4931465582165989","10.593312236518992","1","10.593312236518992",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-21","11","0","Workout","0","28.28","30.55","2.27",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-21","11","0","Run","74","28.28","30.55","2.27","152",3142,NULL,"12055.8","5.400000095367432","142.8099315068493151","3.7417808223949516","1","3.7417808223949516",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-21","11","0","Swim","0","28.28","30.55","2.27",NULL,3333,NULL,"2000",NULL,NULL,"0.6123457006466242","1","0.6123457006466242",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-20","11","0","Ride","58","28.12","30.95","2.83","150",3909,"192","43043.8",NULL,"136.1375959079283887","10.991202047291925","1","10.991202047291925",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-20","11","0","Workout","0","28.12","30.95","2.83",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-19","11","0","Workout","0","26.99","31.03","4.04",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-19","11","0","Run","81","26.99","31.03","4.04","159",3106,NULL,"12091.9","-14.800000190734863","147.6626916524701874","3.829812610905865","1","3.829812610905865",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-19","11","0","Swim","0","26.99","31.03","4.04",NULL,3454,NULL,"2000",NULL,NULL,"0.5780488025487923","1","0.5780488025487923",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
1,"2016-10-18","11","0","Workout","0","24.49","31.28","6.79",NULL,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00",NULL,NULL
